date,schedule_interval,transmission_id,sched_inj_gj,sched_wdl_gj,price_value,administered_price,actual_wdl_gj,actual_inj_gj
2020-05-23,5,219090,839692.152256976,849698.859599134,4.5111,,794692.156153605,781811.243465319
2020-05-22,1,219047,929687.591075763,952445.999990008,6.1455,,927199.475168951,935217.551086962
2020-05-22,2,219055,932800.511802295,964688.999980008,5.37,,927199.475168951,935217.551086962
2020-05-22,3,219059,959180.495600762,960301.999969992,5.9555,,927199.475168951,935217.551086962
2020-05-22,4,219065,988374.278515241,962087.99996,5.9555,,927199.475168951,935217.551086962
2020-05-22,5,219069,1006709.99999994,1001055.79865428,5.2345,,927199.475168951,935217.551086962
2020-05-21,1,219009,1018067.5480403,1028841.74998999,7.65,,962820.989030119,972006.834997892
2020-05-21,2,219018,977101.000000014,1017224.98551264,4.75,,962820.989030119,972006.834997892
2020-05-21,3,219024,1032333.00000005,1044855.62549523,5.59,,962820.989030119,972006.834997892
2020-05-21,4,219031,1045611.02706478,1038154.5782819,7.4099,,962820.989030119,972006.834997892
2020-05-21,5,219037,1036728.74453315,1044961.5782719,5.0022,,962820.989030119,972006.834997892
2020-05-20,1,218974,801093.000000108,820399.590789192,5.05,,774120.635572649,760085.737283744
2020-05-20,2,218981,798655.280012814,836201.999979995,4.9879,,774120.635572649,760085.737283744
2020-05-20,3,218987,823129.936145745,841342.999969991,5.2999,,774120.635572649,760085.737283744
2020-05-20,4,218997,809944.72986234,829947.99996,4.9955,,774120.635572649,760085.737283744
2020-05-20,5,219001,826047.581473153,832605.999949994,5.2488,,774120.635572649,760085.737283744
2020-05-19,1,218941,723784.524901089,739050.999989977,4.8011,,725895.781486719,725923.788101465
2020-05-19,2,218948,756935.022468093,765313.847910815,4.5311,,725895.781486719,725923.788101465
2020-05-19,3,218961,778528.744669921,760610.546902772,5.0,,725895.781486719,725923.788101465
2020-05-19,4,218966,808015.98883573,767275.546892735,5.1811,,725895.781486719,725923.788101465
2020-05-19,5,218970,801238.506406129,765418.813549415,4.8,,725895.781486719,725923.788101465
2020-05-18,1,218908,832547.030049744,826301.999989984,5.17,,780539.091540664,799724.269812584
2020-05-18,2,218914,869615.793465664,840029.999979984,5.4343,,780539.091540664,799724.269812584
2020-05-18,3,218920,892819.54321069,839647.749970015,5.8899,,780539.091540664,799724.269812584
2020-05-18,4,218933,883773.917487096,846656.749959991,4.8811,,780539.091540664,799724.269812584
2020-05-18,5,218937,876918.828530267,855686.382714894,4.4911,,780539.091540664,799724.269812584
2020-05-17,1,218876,865422.494551054,859212.999990005,5.1881,,763188.768680529,758191.926546454
2020-05-17,2,218882,884987.354900256,868244.999979992,5.4481,,763188.768680529,758191.926546454
2020-05-17,3,218890,883512.869565306,871475.623014974,4.91,,763188.768680529,758191.926546454
2020-05-17,4,218896,882752.869565171,893076.872472753,3.88,,763188.768680529,758191.926546454
2020-05-17,5,218904,884641.946535543,892108.607577757,4.4588,,763188.768680529,758191.926546454
2020-05-16,1,218833,816224.791812022,813540.999989992,4.8,,782230.957115772,775153.260926586
2020-05-16,2,218845,848745.203472762,827502.999979992,5.0,,782230.957115772,775153.260926586
2020-05-16,3,218855,841506.958265881,821138.999969998,4.7001,,782230.957115772,775153.260926586
2020-05-16,4,218865,844092.262874674,840114.999959995,4.5181,,782230.957115772,775153.260926586
2020-05-16,5,218868,851119.17889144,842508.999949987,4.6181,,782230.957115772,775153.260926586
2020-05-15,1,218801,901218.216692318,903664.999990008,5.0,,882167.939115379,873229.320390463
2020-05-15,2,218807,918964.789990518,912112.999980008,5.0,,882167.939115379,873229.320390463
2020-05-15,3,218815,937394.627108827,918551.999969993,5.0,,882167.939115379,873229.320390463
2020-05-15,4,218823,922848.938901917,923191.999960008,4.6855,,882167.939115379,873229.320390463
2020-05-15,5,218827,922752.476207278,926829.999949992,4.6855,,882167.939115379,873229.320390463
2020-05-14,1,218763,890468.411964829,889138.999989976,4.9,,874875.300073168,874676.572611332
2020-05-14,2,218771,893132.904154364,895804.999979976,4.88,,874875.300073168,874676.572611332
2020-05-14,3,218779,899468.741853497,887331.999970013,5.0,,874875.300073168,874676.572611332
2020-05-14,4,218789,907404.035580908,893657.999959999,5.0,,874875.300073168,874676.572611332
2020-05-14,5,218795,903281.801694339,897084.04331286,4.42,,874875.300073168,874676.572611332
2020-05-13,1,218726,807577.781062957,797073.99999,4.7411,,836488.422072183,835636.651500821
2020-05-13,2,218736,791535.288412785,795291.999979996,4.4411,,836488.422072183,835636.651500821
2020-05-13,3,218744,839512.000000001,824114.009423696,4.94,,836488.422072183,835636.651500821
2020-05-13,4,218754,852055.663820907,823432.999959996,4.8955,,836488.422072183,835636.651500821
2020-05-13,5,218758,856581.791840337,821656.999950004,4.7,,836488.422072183,835636.651500821
2020-05-12,1,218673,731095.000000065,726624.788933183,4.31,,748677.986126447,754285.104198933
2020-05-12,2,218687,720566.763286574,715969.999979993,4.425,,748677.986126447,754285.104198933
2020-05-12,3,218693,749252.091989009,718569.778002043,4.6089,,748677.986126447,754285.104198933
2020-05-12,4,218706,821120.399223458,726964.837183488,6.4221,,748677.986126447,754285.104198933
2020-05-12,5,218716,793762.504276748,739275.256808569,4.0111,,748677.986126447,754285.104198933
2020-05-11,1,218610,751541.000000002,773027.065520129,4.0111,,777396.059343939,748156.385852069
2020-05-11,2,218620,756796.026672802,770895.707028545,4.4,,777396.059343939,748156.385852069
2020-05-11,3,218638,775765.333333424,770988.00957456,4.501,,777396.059343939,748156.385852069
2020-05-11,4,218647,786460.647611494,769832.086916506,4.8,,777396.059343939,748156.385852069
2020-05-11,5,218653,783423.964998955,767935.086906528,4.5,,777396.059343939,748156.385852069
2020-05-10,1,218567,873729.477334191,842512.333323309,4.6,,787558.399760686,851800.006165743
2020-05-10,2,218575,885318.177692084,845694.999979967,4.5,,787558.399760686,851800.006165743
2020-05-10,3,218590,904632.579094375,849352.842075278,4.7011,,787558.399760686,851800.006165743
2020-05-10,4,218597,922581.482467644,854051.842065259,5.0,,787558.399760686,851800.006165743
2020-05-10,5,218601,923630.079975328,867122.999949996,4.2011,,787558.399760686,851800.006165743
2020-05-09,1,218538,800873.93951036,775353.999989984,4.3,,814255.595340075,833348.607331987
2020-05-09,2,218542,802349.838986589,804911.999979984,3.5,,814255.595340075,833348.607331987
2020-05-09,3,218549,828215.287441561,816119.99996999,4.2,,814255.595340075,833348.607331987
2020-05-09,4,218555,848288.345573668,816783.999960001,4.6333,,814255.595340075,833348.607331987
2020-05-09,5,218561,875109.130949122,811770.749949994,5.16,,814255.595340075,833348.607331987
2020-05-08,1,218514,631583.211976802,622576.99999,3.8,,618267.915139667,619489.738402143
2020-05-08,2,218519,626318.116630933,618095.666646682,2.63,,618267.915139667,619489.738402143
2020-05-08,3,218523,633746.876378222,621443.66663667,3.7908,,618267.915139667,619489.738402143
2020-05-08,4,218528,638289.921418722,619500.666626673,3.8568,,618267.915139667,619489.738402143
2020-05-08,5,218532,642557.921419076,611078.831288584,4.25,,618267.915139667,619489.738402143
2020-05-07,1,218458,582562.978289193,577373.99998999,3.39,,619629.772685673,603179.721843719
2020-05-07,2,218465,586807.000000002,581797.21672389,3.4002,,619629.772685673,603179.721843719
2020-05-07,3,218495,604615.7808561,582699.999970013,3.39,,619629.772685673,603179.721843719
2020-05-07,4,218500,611248.364779629,585785.999959983,2.97,,619629.772685673,603179.721843719
2020-05-07,5,218508,619930.703680016,585892.999950004,3.49,,619629.772685673,603179.721843719
2020-05-06,1,218431,682688.636875784,697553.333323325,3.9888,,692341.992900955,658470.213099957
2020-05-06,2,218437,668254.333333369,690803.752743325,3.0199,,692341.992900955,658470.213099957
2020-05-06,3,218444,670060.990896599,685611.333303347,3.4,,692341.992900955,658470.213099957
2020-05-06,4,218450,673670.579494366,685840.33329333,3.35,,692341.992900955,658470.213099957
2020-05-06,5,218454,675309.756426203,684855.333283319,3.35,,692341.992900955,658470.213099957
2020-05-05,1,218403,709284.916666674,732980.193886233,4.2611,,682700.37145652,677124.231446431
2020-05-05,2,218409,714343.916666682,735376.977363524,4.2611,,682700.37145652,677124.231446431
2020-05-05,3,218417,717404.566335129,736348.999970032,4.25,,682700.37145652,677124.231446431
2020-05-05,4,218421,711211.524999203,745684.090845769,3.9989,,682700.37145652,677124.231446431
2020-05-05,5,218425,712711.524999214,764900.520114334,3.3399,,682700.37145652,677124.231446431
2020-05-04,1,218373,769764.971023714,762821.999989992,4.9787,,785420.308213422,792486.147074014
2020-05-04,2,218383,774770.120170752,790090.058810791,4.5111,,785420.308213422,792486.147074014
2020-05-04,3,218389,813998.253345272,792665.390993235,5.0,,785420.308213422,792486.147074014
2020-05-04,4,218397,831356.111826021,788641.140983216,5.0888,,785420.308213422,792486.147074014
2020-05-04,5,218399,822394.325128619,794343.566606745,4.2111,,785420.308213422,792486.147074014
2020-05-03,1,218348,732237.523778595,742296.550008174,4.6333,,728324.463354745,721496.083579063
2020-05-03,2,218354,736596.523778569,752343.864838868,4.5111,,728324.463354745,721496.083579063
2020-05-03,3,218359,748633.523778601,749790.400742572,4.89,,728324.463354745,721496.083579063
2020-05-03,4,218363,763403.589085147,751859.811843971,4.9988,,728324.463354745,721496.083579063
2020-05-03,5,218365,766891.937116,753833.81183397,5.0,,728324.463354745,721496.083579063
2020-05-02,1,218319,832101.033290988,852749.531907586,4.61,,853432.219170109,840833.040128544
2020-05-02,2,218327,844591.814404615,880866.830386836,4.5,,853432.219170109,840833.040128544
2020-05-02,3,218331,862757.153253262,873962.358426901,4.94,,853432.219170109,840833.040128544
2020-05-02,4,218337,876894.091185871,859147.726837975,5.0,,853432.219170109,840833.040128544
2020-05-02,5,218340,888740.855263789,861822.242378212,5.1799,,853432.219170109,840833.040128544
2020-05-01,1,218287,997907.423483934,990336.999989992,4.8298,,1015161.9466623,1042689.23095648
2020-05-01,2,218295,983043.327209363,992768.99998,4.6,,1015161.9466623,1042689.23095648
2020-05-01,3,218305,1098093.7665987,1041371.43418053,8.2187,,1015161.9466623,1042689.23095648
2020-05-01,4,218311,1099232.02719967,1003375.43417052,4.9,,1015161.9466623,1042689.23095648
2020-05-01,5,218313,1099498.63138877,1016793.74995,4.5298,,1015161.9466623,1042689.23095648
2020-04-30,1,218259,856062.548609756,849231.999989975,4.6111,,837869.98469392,835006.319500566
2020-04-30,2,218263,834399.66666668,849460.195862124,4.458,,837869.98469392,835006.319500566
2020-04-30,3,218267,858795.322825581,852252.631548962,4.6,,837869.98469392,835006.319500566
2020-04-30,4,218277,877290.758769454,844332.592637343,5.0,,837869.98469392,835006.319500566
2020-04-30,5,218281,890580.858763225,844797.592627357,5.0009,,837869.98469392,835006.319500566
2020-04-29,1,218231,661635.895264756,664546.999989991,4.45,,634807.575229669,629365.431152791
2020-04-29,2,218235,637339.666666707,671434.40282683,4.1,,634807.575229669,629365.431152791
2020-04-29,3,218243,647979.666666729,685450.697616803,4.06,,634807.575229669,629365.431152791
2020-04-29,4,218249,689825.994455188,690696.232183596,4.7987,,634807.575229669,629365.431152791
2020-04-29,5,218253,709465.771781811,685469.875991699,5.0,,634807.575229669,629365.431152791
2020-04-28,1,218204,576237.000000071,572655.94918919,4.401,,566524.472525414,600253.889064074
2020-04-28,2,218208,613844.142768234,591129.999979978,4.48,,566524.472525414,600253.889064074
2020-04-28,3,218215,628860.666666739,588716.69820426,4.6899,,566524.472525414,600253.889064074
2020-04-28,4,218223,636208.66089171,587671.666626671,4.8,,566524.472525414,600253.889064074
2020-04-28,5,218227,639356.912280672,593618.400421726,4.4011,,566524.472525414,600253.889064074
2020-04-27,1,218182,652441.085996958,629017.008006677,4.4499,,610531.733900365,639043.162743092
2020-04-27,2,218187,672995.133931841,648254.007996677,4.5,,610531.733900365,639043.162743092
2020-04-27,3,218191,689046.951949554,655645.007986671,4.6999,,610531.733900365,639043.162743092
2020-04-27,4,218197,672342.721953338,651947.00797667,4.25,,610531.733900365,639043.162743092
2020-04-27,5,218200,674158.860293901,654110.007966674,4.2511,,610531.733900365,639043.162743092
2020-04-26,1,218160,489693.974487009,496463.27833515,4.0711,,496188.694793672,468574.749060795
2020-04-26,2,218164,489681.974487037,514018.749505174,3.5225,,496188.694793672,468574.749060795
2020-04-26,3,218171,496217.282390556,519111.999969997,4.2,,496188.694793672,468574.749060795
2020-04-26,4,218175,506514.942583874,518334.99995999,4.25,,496188.694793672,468574.749060795
2020-04-26,5,218177,526305.440024328,515865.095031461,4.51,,496188.694793672,468574.749060795
2020-04-25,1,218138,454242.000000035,449962.772259593,3.87,,424310.095434817,439306.216517925
2020-04-25,2,218144,455810.000000022,449163.089963299,4.06,,424310.095434817,439306.216517925
2020-04-25,3,218150,465340.000000071,455806.845294804,4.0701,,424310.095434817,439306.216517925
2020-04-25,4,218154,463264.074531006,459488.999959995,4.0,,424310.095434817,439306.216517925
2020-04-25,5,218156,468438.670364593,464411.999949988,4.2,,424310.095434817,439306.216517925
2020-04-24,1,218107,526304.333333346,536375.174644112,4.0611,,460090.453028332,448252.209799707
2020-04-24,2,218115,525095.333333367,545901.754546658,4.0611,,460090.453028332,448252.209799707
2020-04-24,3,218125,523823.333333442,546374.124516056,3.3,,460090.453028332,448252.209799707
2020-04-24,4,218131,514323.887220719,538413.209810191,4.15,,460090.453028332,448252.209799707
2020-04-24,5,218133,515893.999999961,542713.847573655,3.05,,460090.453028332,448252.209799707
2020-04-23,1,218074,550716.000000053,547724.449342912,4.3011,,511875.268726964,525880.462717175
2020-04-23,2,218082,567916.00000006,553932.660081728,4.5011,,511875.268726964,525880.462717175
2020-04-23,3,218091,572892.00718534,550962.08330333,4.5989,,511875.268726964,525880.462717175
2020-04-23,4,218097,582243.909784172,554156.083293329,4.505,,511875.268726964,525880.462717175
2020-04-23,5,218100,586878.790155243,554071.083283337,4.55,,511875.268726964,525880.462717175
2020-04-22,1,218044,577510.000000035,582914.463781576,4.45,,529344.600075606,521338.775922428
2020-04-22,2,218052,568446.663069381,584537.666646656,4.25,,529344.600075606,521338.775922428
2020-04-22,3,218058,572323.323047995,587052.666636673,4.25,,529344.600075606,521338.775922428
2020-04-22,4,218064,575583.851862122,592520.66662667,4.25,,529344.600075606,521338.775922428
2020-04-22,5,218068,579551.851861961,591197.926472817,4.5511,,529344.600075606,521338.775922428
2020-04-21,1,218022,551771.000000013,539197.068993288,4.5011,,523201.521846365,547644.803504586
2020-04-21,2,218027,588174.47009543,563817.999980008,4.7311,,523201.521846365,547644.803504586
2020-04-21,3,218031,591997.01977724,561813.999970013,4.63,,523201.521846365,547644.803504586
2020-04-21,4,218037,601162.310585797,565363.999960001,4.71,,523201.521846365,547644.803504586
2020-04-21,5,218040,602783.530811348,563702.999950002,4.61,,523201.521846365,547644.803504586
2020-04-20,1,217995,547325.426499958,538586.999990008,4.5,,534507.05913056,529681.079184396
2020-04-20,2,218000,549838.608456822,543749.999980008,4.5,,534507.05913056,529681.079184396
2020-04-20,3,218004,575825.750000062,554871.572313805,4.5781,,534507.05913056,529681.079184396
2020-04-20,4,218011,573230.50098434,552160.999959997,4.5,,534507.05913056,529681.079184396
2020-04-20,5,218016,581349.853019458,554562.99994999,4.67,,534507.05913056,529681.079184396
2020-04-19,1,217962,533203.00000002,535071.868233077,4.2,,486281.398477969,478496.570606964
2020-04-19,2,217969,531884.00000002,543832.563498079,3.9011,,486281.398477969,478496.570606964
2020-04-19,3,217975,529049.70850967,541795.677342732,4.23,,486281.398477969,478496.570606964
2020-04-19,4,217981,530156.333333291,544372.585302894,4.2089,,486281.398477969,478496.570606964
2020-04-19,5,217989,540845.254403543,541988.286359691,4.7,,486281.398477969,478496.570606964
2020-04-18,1,217937,563830.00000006,560996.345641187,4.2,,516188.201406043,521255.676247016
2020-04-18,2,217942,557935.000000059,567134.53426794,4.1,,516188.201406043,521255.676247016
2020-04-18,3,217947,561224.500000066,571841.043841428,4.5,,516188.201406043,521255.676247016
2020-04-18,4,217952,570340.672165659,569086.405009444,4.6,,516188.201406043,521255.676247016
2020-04-18,5,217956,575254.999999998,566869.254396406,4.61,,516188.201406043,521255.676247016
2020-04-17,1,217911,518298.031724696,488479.99999,4.7,,524723.131487074,550700.573462093
2020-04-17,2,217916,540760.058622634,511128.99998,4.7,,524723.131487074,550700.573462093
2020-04-17,3,217921,571012.150129025,528430.99997,4.75,,524723.131487074,550700.573462093
2020-04-17,4,217925,569534.348369655,522492.99996,4.7,,524723.131487074,550700.573462093
2020-04-17,5,217931,578898.44507216,521974.99995,4.8,,524723.131487074,550700.573462093
2020-04-16,1,217893,401735.118392748,404194.999990016,4.49,,438990.482992521,401523.152104929
2020-04-16,2,217897,406793.455703066,419220.666646671,3.63,,438990.482992521,401523.152104929
2020-04-16,3,217901,404149.000000051,418168.835025411,4.1811,,438990.482992521,401523.152104929
2020-04-16,4,217905,402880.999999969,413814.030569356,4.1811,,438990.482992521,401523.152104929
2020-04-16,5,217907,414324.778243658,411822.387342682,4.5,,438990.482992521,401523.152104929
2020-04-15,1,217870,401994.332281916,393663.999990016,4.49,,387853.427929394,391367.459489434
2020-04-15,2,217875,395654.999999974,390717.177530562,3.15,,387853.427929394,391367.459489434
2020-04-15,3,217879,399329.00000005,388226.850293428,4.2089,,387853.427929394,391367.459489434
2020-04-15,4,217886,401370.999999974,388982.756619569,4.3211,,387853.427929394,391367.459489434
2020-04-15,5,217888,404484.999999989,390822.00550985,4.3211,,387853.427929394,391367.459489434
2020-04-14,1,217830,479822.999999999,491684.921446606,4.2311,,458846.863672913,442161.865920147
2020-04-14,2,217840,479458.44833428,491381.999979992,4.49,,458846.863672913,442161.865920147
2020-04-14,3,217850,491524.588089822,492539.957435444,4.5,,458846.863672913,442161.865920147
2020-04-14,4,217858,492410.272351277,491140.957425422,4.45,,458846.863672913,442161.865920147
2020-04-14,5,217863,493110.399999979,488871.263586175,4.5911,,458846.863672913,442161.865920147
2020-04-13,1,217786,508698.000000026,523688.938736413,4.5212,,449934.804387729,445510.720077418
2020-04-13,2,217798,494396.000000043,525533.664764846,4.4899,,449934.804387729,445510.720077418
2020-04-13,3,217810,501893.911976194,534617.666636679,4.5,,449934.804387729,445510.720077418
2020-04-13,4,217818,499997.999999983,540732.464065414,4.3,,449934.804387729,445510.720077418
2020-04-13,5,217823,504067.999999953,547375.268249252,4.3,,449934.804387729,445510.720077418
2020-04-12,1,217760,551995.429666394,555803.99999,4.7,,574276.398627554,584483.78904447
2020-04-12,2,217764,553373.500000042,568470.214113243,4.5511,,574276.398627554,584483.78904447
2020-04-12,3,217768,565383.15217333,569690.631548948,4.6999,,574276.398627554,584483.78904447
2020-04-12,4,217773,598951.496877389,582136.863658916,4.9,,574276.398627554,584483.78904447
2020-04-12,5,217776,611097.768796121,577202.863648916,4.9999,,574276.398627554,584483.78904447
2020-04-11,1,217735,570130.000000077,572721.482867624,4.5511,,562128.515997543,559821.128321662
2020-04-11,2,217740,565263.170727195,589187.999980017,4.5,,562128.515997543,559821.128321662
2020-04-11,3,217746,563665.999999998,596125.802774346,4.25,,562128.515997543,559821.128321662
2020-04-11,4,217754,599518.999999996,611645.322818709,4.5511,,562128.515997543,559821.128321662
2020-04-11,5,217756,616135.552603355,604346.967068956,4.91,,562128.515997543,559821.128321662
2020-04-10,1,217714,399451.00000003,397918.273567364,4.25,,393959.391237907,396197.761886122
2020-04-10,2,217719,399451.00000003,402474.109762939,4.2421,,393959.391237907,396197.761886122
2020-04-10,3,217725,412522.15862321,406972.9308796,4.511,,393959.391237907,396197.761886122
2020-04-10,4,217729,431187.554070193,422606.930869622,4.511,,393959.391237907,396197.761886122
2020-04-10,5,217731,436806.368352521,422467.930859623,4.75,,393959.391237907,396197.761886122
2020-04-09,1,217684,478717.947234182,470138.999989992,4.451,,458263.733702194,465653.38458465
2020-04-09,2,217692,502059.760703577,477272.999979982,4.7911,,458263.733702194,465653.38458465
2020-04-09,3,217698,527020.13297208,489721.631548953,4.91,,458263.733702194,465653.38458465
2020-04-09,4,217702,533671.628529047,495132.999959989,4.9,,458263.733702194,465653.38458465
2020-04-09,5,217706,537233.28734978,502036.999950003,4.7089,,458263.733702194,465653.38458465
2020-04-08,1,217644,578989.662756141,563852.999989984,4.75,,550898.964004446,551014.908066731
2020-04-08,2,217650,593356.731899727,581913.999979984,4.75,,550898.964004446,551014.908066731
2020-04-08,3,217654,597848.0175582,580359.999969985,4.6001,,550898.964004446,551014.908066731
2020-04-08,4,217660,601669.496245735,583022.936363519,4.6001,,550898.964004446,551014.908066731
2020-04-08,5,217668,610852.064148663,590198.936353526,4.6001,,550898.964004446,551014.908066731
2020-04-07,1,217611,705806.000000015,700686.646047927,4.79,,667051.320861783,683960.295548499
2020-04-07,2,217621,728671.788072646,734803.999980001,4.889,,667051.320861783,683960.295548499
2020-04-07,3,217629,729590.750000082,738436.533755825,4.3211,,667051.320861783,683960.295548499
2020-04-07,4,217637,743063.749999964,740235.043298824,4.7911,,667051.320861783,683960.295548499
2020-04-07,5,217640,760052.39173637,748505.270027135,4.9899,,667051.320861783,683960.295548499
2020-04-06,1,217578,693480.127213284,698269.999989943,4.91,,708234.028666066,698278.514703393
2020-04-06,2,217582,677638.514862547,688577.999979943,4.75,,708234.028666066,698278.514703393
2020-04-06,3,217588,726796.247617549,717520.999970022,5.0,,708234.028666066,698278.514703393
2020-04-06,4,217596,768452.892009459,729809.613422994,5.21,,708234.028666066,698278.514703393
2020-04-06,5,217603,788019.268774701,729174.427606731,5.4,,708234.028666066,698278.514703393
2020-04-05,1,217551,654722.302293707,649434.999989968,4.9,,646149.512185235,659125.596804743
2020-04-05,2,217559,664866.401807979,651532.999979968,5.01,,646149.512185235,659125.596804743
2020-04-05,3,217566,732139.044094802,687338.999970014,6.2,,646149.512185235,659125.596804743
2020-04-05,4,217572,752685.734195508,690099.952520584,5.62,,646149.512185235,659125.596804743
2020-04-05,5,217574,742985.584493348,692470.690888917,4.3215,,646149.512185235,659125.596804743
2020-04-04,1,217523,607116.715608691,591792.999989992,4.79,,580168.73973442,591588.560896635
2020-04-04,2,217531,590961.081691055,596961.99997999,4.5899,,580168.73973442,591588.560896635
2020-04-04,3,217539,584708.018401185,600378.99997002,4.5,,580168.73973442,591588.560896635
2020-04-04,4,217545,621420.509961865,609071.631538939,4.9077,,580168.73973442,591588.560896635
2020-04-04,5,217547,647089.402688169,608268.484225401,5.725,,580168.73973442,591588.560896635
2020-04-03,1,217495,489467.842050356,483647.999989992,4.5989,,448407.542765535,438519.3040829
2020-04-03,2,217502,490061.000000012,474783.655091837,4.75,,448407.542765535,438519.3040829
2020-04-03,3,217509,497462.000000036,477883.851535081,4.75,,448407.542765535,438519.3040829
2020-04-03,4,217513,517961.999999987,494088.195090573,4.88,,448407.542765535,438519.3040829
2020-04-03,5,217518,518512.889513035,494066.249950006,4.87,,448407.542765535,438519.3040829
2020-04-02,1,217457,518339.885716871,518459.99998996,4.5989,,501382.333084895,493502.776160384
2020-04-02,2,217464,529854.839038902,522719.999979979,4.7089,,501382.333084895,493502.776160384
2020-04-02,3,217472,540612.074330346,522544.999970001,4.75,,501382.333084895,493502.776160384
2020-04-02,4,217480,555410.019058638,523668.999959983,4.9688,,501382.333084895,493502.776160384
2020-04-02,5,217488,562085.11479864,522678.999950003,4.7089,,501382.333084895,493502.776160384
2020-04-01,1,217422,557101.817313623,538020.999989968,4.7089,,536751.806894113,558832.804968238
2020-04-01,2,217430,578022.789472639,540029.999979968,4.8454,,536751.806894113,558832.804968238
2020-04-01,3,217436,581976.797703906,539549.999970015,4.8455,,536751.806894113,558832.804968238
2020-04-01,4,217445,600515.210526277,546547.590669148,4.75,,536751.806894113,558832.804968238
2020-04-01,5,217447,610956.034369815,557465.666616663,4.7089,,536751.806894113,558832.804968238
2020-03-31,1,217391,544865.940951421,538399.999989988,4.73,,511389.568206642,484365.196977418
2020-03-31,2,217398,535799.412357507,522503.999979995,4.7,,511389.568206642,484365.196977418
2020-03-31,3,217404,547352.000000016,529496.624720582,4.72,,511389.568206642,484365.196977418
2020-03-31,4,217411,569936.999999995,550496.906040905,4.7289,,511389.568206642,484365.196977418
2020-03-31,5,217416,573362.658967581,550765.999949994,4.6089,,511389.568206642,484365.196977418
2020-03-30,1,217336,499554.383452434,477225.999990008,4.79,,470196.420647191,490719.33362997
2020-03-30,2,217345,514834.138597955,488201.999980008,4.85,,470196.420647191,490719.33362997
2020-03-30,3,217349,522713.204232494,493314.999969998,4.75,,470196.420647191,490719.33362997
2020-03-30,4,217359,529931.56128886,494910.515024836,4.6089,,470196.420647191,490719.33362997
2020-03-30,5,217378,549631.435440373,509533.515014836,4.5989,,470196.420647191,490719.33362997
2020-03-29,1,217301,389353.000000058,395293.597464766,4.3981,,409279.366512684,378756.522618316
2020-03-29,2,217307,383991.000000071,398238.856627892,4.05,,409279.366512684,378756.522618316
2020-03-29,3,217316,395147.519902435,398258.999970003,4.6,,409279.366512684,378756.522618316
2020-03-29,4,217322,414441.059737877,404000.999959994,4.7089,,409279.366512684,378756.522618316
2020-03-29,5,217330,432691.655214923,416664.999950002,4.7499,,409279.366512684,378756.522618316
2020-03-28,1,217268,442658.252783501,442959.999989969,4.0,,419786.079864388,425850.121489821
2020-03-28,2,217273,436610.000000077,434290.525733315,4.4,,419786.079864388,425850.121489821
2020-03-28,3,217277,437160.630375008,435274.463738149,4.5,,419786.079864388,425850.121489821
2020-03-28,4,217281,475460.187471224,471239.463728099,4.59,,419786.079864388,425850.121489821
2020-03-28,5,217287,495921.848247872,482060.253550582,4.6,,419786.079864388,425850.121489821
2020-03-27,1,217237,489314.925239521,468229.99999,4.79,,424433.194815465,439448.20151131
2020-03-27,2,217244,474079.215033437,449384.999980008,4.8,,424433.194815465,439448.20151131
2020-03-27,3,217249,475541.805404619,449943.999969993,4.75,,424433.194815465,439448.20151131
2020-03-27,4,217254,472923.064847598,448747.999960008,4.7,,424433.194815465,439448.20151131
2020-03-27,5,217258,472459.442229635,452948.312147595,4.2511,,424433.194815465,439448.20151131
2020-03-26,1,217203,493300.232824037,487180.999989992,4.7499,,481232.771714215,472879.313775568
2020-03-26,2,217216,517116.823042026,494377.999979992,4.8981,,481232.771714215,472879.313775568
2020-03-26,3,217221,538461.589090936,510890.999970008,4.75,,481232.771714215,472879.313775568
2020-03-26,4,217228,545165.256238289,512084.999959996,4.61,,481232.771714215,472879.313775568
2020-03-26,5,217230,552330.586494225,511974.999950004,4.949,,481232.771714215,472879.313775568
2020-03-25,1,217165,540029.361107425,549998.999989984,4.7488,,518468.980781762,488413.787032615
2020-03-25,2,217169,518474.000000069,538337.389505158,4.2,,518468.980781762,488413.787032615
2020-03-25,3,217189,527306.070300028,536483.766185267,4.4,,518468.980781762,488413.787032615
2020-03-25,4,217196,543339.530217246,537678.766175242,4.487,,518468.980781762,488413.787032615
2020-03-25,5,217198,556954.375437568,537170.766165272,4.8,,518468.980781762,488413.787032615
2020-03-24,1,217141,574322.252039597,566213.999990008,4.8,,485840.668595584,506663.166446239
2020-03-24,2,217146,567777.941247867,551051.999980008,4.8989,,485840.668595584,506663.166446239
2020-03-24,3,217150,578167.000000044,559294.243763911,4.87,,485840.668595584,506663.166446239
2020-03-24,4,217156,573466.122976137,563482.999959989,4.75,,485840.668595584,506663.166446239
2020-03-24,5,217161,569342.522365262,574197.932206766,4.0611,,485840.668595584,506663.166446239
2020-03-23,1,217121,538519.573726626,528056.999989976,5.0,,510612.492361937,501379.05293335
2020-03-23,2,217126,530013.19767553,522796.999979976,4.8991,,510612.492361937,501379.05293335
2020-03-23,3,217131,543693.199235647,536236.999970022,4.8588,,510612.492361937,501379.05293335
2020-03-23,4,217135,551550.737160759,542662.999959992,4.798,,510612.492361937,501379.05293335
2020-03-23,5,217137,550045.588797445,543309.999950003,4.6888,,510612.492361937,501379.05293335
